"exercise_id","category","common_mistakes","created_at","description","difficulty","equipment","form_tips","image_url","instructions","muscle_groups","name","updated_at","variations","video_url"
"7ad882e7-92ac-4049-ad47-a6b5036e0b9b","Strength","Excessive forward lean: Transfers load from quads to lower back. Collapsing chest: Indicates weak core engagement. Shallow depth: Reduces glute activation and eccentric loading. Rear foot plantar flexion: Creates ankle instability (keep foot dorsiflexed on bench).","2025-03-09T04:53:32.910764","""A unilateral lower-body exercise emphasizing quadriceps activation through knee-dominant flexion/extension while challenging hip stability. The elevated rear leg increases hip extension range of motion, creating greater eccentric loading on the glutes and hamstrings while engaging core stabilizers to maintain frontal plane alignment.""","Intermediate","""Dumbbells (optional), Bench""","Maintain vertical tibia alignment (front shin perpendicular to floor at bottom position). Keep pelvis neutral by gently squeezing glutes throughout movement. Prevent knee valgus by tracking front knee over second/third toes. Engage transverse abdominis by drawing navel toward spine.","https://static.strengthlevel.com/images/illustrations/bulgarian-split-squat-1000x1000.jpg","""\n• Stand 2-3 feet in front of a bench, facing away. Extend one leg back to rest the top of your foot on the bench with toes neutral.\n• Align front foot far enough forward to keep knee behind toes at bottom position. Maintain upright torso with neutral spine.\n• Inhale while descending slowly, lowering back knee straight down until front thigh is parallel to floor (knee forming 90° angle).\n• Exhale while driving through midfoot, engaging glutes to return to start position without locking knees at the top.\n• Maintain weight distribution: 70% front leg/30% rear leg. Complete all reps on one side before switching.""","[{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Hip Flexors""},""primary"":{""N"":""4""}}}]","Bulgarian Split Squat","2025-03-10T20:00:49.194808","""Front Foot Elevated (increases ankle mobility demands), Rear Foot Suspended (using TRX for instability challenge), Isometric Hold (3-second pause at bottom position to increase time under tension), Lateral Load (single dumbbell in contralateral hand to enhance oblique engagement)""","https://www.youtube.com/watch?v=2C-uNgKwPLE"
"9c2a5870-0159-4aae-8ad7-3ec0095afb0b","Strength","","2025-03-09T04:53:34.313125","A strict barbell row variation starting from the floor with each rep.","Advanced","Barbell","","https://static.strengthlevel.com/images/illustrations/pendlay-row-1000x1000.jpg","1. Start with barbell on floor.\n2. Bend at hips until torso is parallel to floor.\n3. Grip bar slightly wider than shoulder width.\n4. Pull bar to lower chest explosively.\n5. Lower bar completely to floor between reps.","[{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Lats""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Biceps""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""4""}}}]","Pendlay Row","2025-03-09T04:53:34.313162","","https://www.youtube.com/watch?v=ZlRrIsoDpKg"
"b1b4d588-4001-447b-9362-4bd3a3faf2ef","Strength","","2025-03-09T04:53:32.087292","Targets the lower chest muscles with less shoulder involvement.","Intermediate","""Barbell, Decline Bench""","","https://static.strengthlevel.com/images/illustrations/decline-bench-press-1000x1000.jpg","1. Lie on a decline bench and secure your legs.\n2. Grip the barbell slightly wider than shoulder-width.\n3. Lower the bar to your lower chest.\n4. Press the bar back up to the starting position.","[{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Front Shoulders""},""primary"":{""N"":""4""}}},{""M"":{""name"":{""S"":""Triceps""},""primary"":{""N"":""4""}}}]","Decline Bench Press","2025-03-09T04:53:32.087331","","https://www.youtube.com/watch?v=LfyQBUKR8SE"
"8416a021-b1f7-42d0-81d0-40d940621e1a","Strength","","2025-03-09T04:53:35.373796","A compound pulling exercise emphasizing biceps more than pull-ups.","Intermediate","Pull-up Bar","","https://static.strengthlevel.com/images/illustrations/chin-ups-1000x1000.jpg","1. Hang from bar with underhand grip.\n2. Pull body up until chin clears bar.\n3. Focus on driving elbows down.\n4. Lower with control to dead hang.","[{""M"":{""name"":{""S"":""Lats""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Biceps""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""4""}}}]","Chin-Up","2025-03-09T04:53:35.373812","","https://www.youtube.com/watch?v=brhRXlOhsAM"
"d5dde2cd-787f-46b7-8120-0b8f8dbc2032","Strength","""Excessive torso rotation (reduces lat activation), pulling elbow beyond mid-axillary line (causes shoulder impingement), using momentum from hip extension (decreases time under tension), and cervical hyperextension (increases cervical spine compression forces).""","2025-03-09T04:53:38.031724","A unilateral pulling exercise targeting posterior chain muscles through scapular retraction and elbow flexion. The bent-over position creates a hip hinge that engages spinal stabilizers while the horizontal adduction emphasizes latissimus dorsi activation through concentric and eccentric loading.","Beginner","""Dumbbell, Bench""","Maintain 15-20° torso inclination relative to floor to optimize lat engagement. Prevent humeral anterior glide by keeping elbow at 60-70° flexion. Use 1:2 concentric:eccentric timing ratio. Avoid excessive lumbar extension by engaging transverse abdominis.","https://static.strengthlevel.com/images/illustrations/dumbbell-row-1000x1000.jpg","""• Position yourself parallel to bench with feet hip-width apart. Place one knee and ipsilateral hand on bench, maintaining neutral spine alignment with 15-20° anterior pelvic tilt\n• Grasp dumbbell with free hand using neutral grip. Engage core and retract scapula before initiating movement\n• Inhale to brace, then exhale while pulling elbow posteriorly along 45° angle until dumbbell reaches lower ribcage, maintaining 60-70° elbow flexion\n• Pause 1 second at top with scapula fully retracted, then inhale while lowering weight through 3-4 second eccentric phase back to starting position\n• Maintain cervical neutral alignment throughout movement cycle""","[{""M"":{""name"":{""S"":""Lats""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Biceps""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Rear Shoulders""},""primary"":{""N"":""4""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""3""}}},{""M"":{""name"":{""S"":""Forearms""},""primary"":{""N"":""2""}}}]","Dumbbell Row","2025-03-11T00:08:22.600070","• Chest-Supported Row: Performed inclined on bench to eliminate spinal loading\n• Pronated Grip Row: Increases upper trapezius activation through scapular elevation\n• Kettlebell Arm Row: Adds instability component requiring greater rotator cuff engagement\n• Iso-Hold Row: Incorporates 3-second isometric hold at peak contraction to increase metabolic stress","https://www.youtube.com/watch?v=roCP6wCXPqo"
"97c74850-afc5-4d6e-9f95-2fb92beab1e8","Strength","","2025-03-09T04:53:34.194644","A unilateral exercise targeting legs and improving balance.","Beginner","""Bodyweight, Dumbbells (optional)""","","https://static.strengthlevel.com/images/illustrations/lunge-1000x1000.jpg","1. Stand with feet hip-width apart.\n2. Step forward with one leg.\n3. Lower body until both knees are bent at 90 degrees.\n4. Push through front foot to return to starting position.\n5. Repeat with other leg.","[{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""4""}}}]","Lunges","2025-03-09T04:53:34.194671","","https://www.youtube.com/watch?v=QOVaHwm-Q6U"
"e3e38927-42a8-4391-b335-2d737a64b300","Strength","","2025-03-09T04:53:35.019892","A dynamic lower body exercise that targets legs unilaterally while improving balance and coordination.","Intermediate","Dumbbells (optional)","","https://static.strengthlevel.com/images/illustrations/walking-lunge-1000x1000.jpg","1. Stand with feet hip-width apart.\n2. Step forward with one leg into a lunge position.\n3. Lower back knee until it nearly touches the ground.\n4. Push off front foot and step through with back leg.\n5. Continue alternating legs while moving forward.","[{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""5""}}}]","Walking Lunges","2025-03-09T04:53:35.019949","","https://www.youtube.com/watch?v=L8fvypPrzzs"
"dba68f57-cb37-4c25-821d-02b96fc17fde","Strength","","2025-03-09T04:53:40.521593","An abdominal exercise that also targets hip flexors.","Beginner","None","","https://static.strengthlevel.com/images/illustrations/lying-leg-raise-1000x1000.jpg","1. Lie flat on back with hands under glutes.\n2. Keep legs straight and together.\n3. Raise legs until perpendicular to floor.\n4. Lower legs with control without touching floor.\n5. Repeat for desired reps.","[{""M"":{""name"":{""S"":""Abs""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Hip Flexors""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""7""}}}]","Leg Raises","2025-03-09T04:53:40.521622","","https://www.youtube.com/watch?v=JB2oyawG9KI"
"50272ccc-0ff2-4d2a-a8db-7082eaac6761","Strength","","2025-03-09T04:53:34.433905","An isolation exercise targeting the lateral deltoids.","Beginner","Dumbbells","","https://static.strengthlevel.com/images/illustrations/dumbbell-lateral-raise-1000x1000.jpg","1. Stand with dumbbells at sides.\n2. Keep slight bend in elbows.\n3. Raise arms out to sides until parallel with ground.\n4. Lower with control to starting position.","[{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Side Shoulders""},""primary"":{""N"":""9""}}}]","Lateral Raise","2025-03-08T23:28:07.177960","","https://www.youtube.com/watch?v=3VcKaXpzqRo"
"692a1f48-e6c1-4a77-8c2b-263848fc4023","Strength","","2025-03-09T04:53:40.405701","A squat variation using a single dumbbell or kettlebell held at chest level.","Beginner","Dumbbell or Kettlebell","","https://static.strengthlevel.com/images/illustrations/goblet-squat-1000x1000.jpg","1. Hold dumbbell or kettlebell close to chest.\n2. Stand with feet slightly wider than shoulder-width.\n3. Squat down while keeping chest up.\n4. Push through heels to return to starting position.","[{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""5""}}}]","Goblet Squat","2025-03-09T04:53:40.405718","","https://www.youtube.com/watch?v=MeIiIdhvXT4"
"c9b77b9b-1d75-4cac-9f88-c9ca88ffe07c","Strength","","2025-03-09T04:53:35.834116","A core exercise that builds isometric strength and stability.","Beginner-Intermediate","None","","https://static.strengthlevel.com/images/illustrations/plank-1000x1000.jpg","1. Start in push-up position but with forearms on ground.\n2. Keep body in straight line from head to heels.\n3. Engage core and hold position.\n4. Breathe normally throughout.","[{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""4""}}}]","Plank","2025-03-09T04:53:35.834147","","https://www.youtube.com/watch?v=pSHjTRCQxIw"
"b1163dc2-13df-4d51-bdfe-c3ad970e438f","Strength","","2025-03-09T04:53:34.667891","A push-up variation that emphasizes triceps engagement.","Intermediate","None","","https://static.strengthlevel.com/images/illustrations/diamond-push-ups-1000x1000.jpg","1. Start in push-up position.\n2. Place hands close together forming diamond shape with thumbs and index fingers.\n3. Lower chest to hands.\n4. Push back up to starting position.","[{""M"":{""name"":{""S"":""Triceps""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""4""}}}]","Diamond Push-Up","2025-03-09T04:53:34.667919","","https://www.youtube.com/watch?v=J0DnG1_S92I"
"667893cb-0906-4240-a544-be87082ce433","Strength","1. Swinging the body or using momentum: This reduces bicep activation and increases the risk of injury. 2. Allowing elbows to flare out: This shifts focus away from the biceps and can strain the shoulders. 3. Overarching the lower back: This can lead to spinal strain; keep your core engaged. 4. Locking out elbows at the bottom: This removes tension from the biceps and can stress the elbow joint. 5. Gripping the bar too tightly: This can fatigue the forearms prematurely.","2025-03-09T04:53:33.257072","""The EZ Bar Curl is a strength exercise targeting the biceps brachii, utilizing the unique angled grip of the EZ bar to reduce strain on the wrists and forearms. This exercise primarily involves elbow flexion, with the biceps acting as the prime mover, while the brachialis and brachioradialis assist in the movement. The biomechanics of the EZ bar allow for a more natural wrist position, reducing joint stress while maintaining effective muscle activation.""","Beginner","EZ Bar","""1. Keep your upper arms stationary and avoid swinging your body to maintain proper muscle activation. 2. Maintain a neutral spine and engage your core to stabilize your torso. 3. Use a controlled tempo, especially during the lowering phase, to maximize time under tension. 4. Avoid locking out your elbows at the bottom to keep constant tension on the biceps. 5. Ensure your wrists remain in a neutral position to reduce strain.""","https://static.strengthlevel.com/images/illustrations/ez-bar-curl-1000x1000.jpg","""1. Stand upright with feet shoulder-width apart, holding the EZ bar with an underhand grip (palms facing upward). 2. Keep your elbows close to your torso and your upper arms stationary throughout the movement. 3. Inhale and brace your core, then exhale as you curl the bar upward by flexing your elbows, bringing the bar to shoulder level. 4. Pause briefly at the top, squeezing your biceps. 5. Inhale as you slowly lower the bar back to the starting position with control, maintaining tension in the biceps. 6. Repeat for the desired number of repetitions.""","[{""M"":{""name"":{""S"":""Biceps""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Brachialis""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Forearms""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""3""}}}]","EZ Bar Curl","2025-03-11T21:41:01.475230","1. Seated EZ Bar Curl: Performed while seated to eliminate momentum and increase bicep isolation. 2. Incline EZ Bar Curl: Performed on an incline bench to stretch the biceps further at the bottom of the movement. 3. Close-Grip EZ Bar Curl: Using a narrower grip to emphasize the outer head of the biceps. 4. Wide-Grip EZ Bar Curl: Using a wider grip to target the inner head of the biceps more intensely.","https://www.youtube.com/watch?v=6LrGSIYAn9c"
"c8a4e171-f25b-4649-8cdf-1d0a7dca5578","Strength","","2025-03-09T04:53:33.372403","An isolation exercise targeting the triceps.","Intermediate","EZ Bar or Dumbbells","","https://static.strengthlevel.com/images/illustrations/skull-crusher-1000x1000.jpg","1. Lie on bench holding weight above chest.\n2. Bend elbows to lower weight behind head.\n3. Extend arms to return to start.\n4. Keep upper arms stationary.","[{""M"":{""name"":{""S"":""Arms""},""primary"":{""N"":""9""}}}]","Skull Crushers","2025-03-09T04:53:33.372426","","https://www.youtube.com/watch?v=d_KZxkY_0cM"
"3e515e71-517e-4d3f-9e8b-05da76fabea5","Strength","","2025-03-09T04:53:38.143449","A compound back exercise that targets multiple muscle groups.","Intermediate","Barbell","","https://static.strengthlevel.com/images/illustrations/bent-over-row-1000x1000.jpg","1. Bend at hips until torso is nearly parallel to floor.\n2. Grip barbell with hands shoulder-width apart.\n3. Pull bar to lower chest.\n4. Lower bar with control.","[{""M"":{""name"":{""S"":""Lats""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Biceps""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""4""}}}]","Bent Over Row","2025-03-09T04:53:38.143462","","https://www.youtube.com/watch?v=9efgcAjQe7E"
"65403135-663e-4504-a9e6-d9301d8837ce","Strength","","2025-03-09T04:53:36.993310","An explosive overhead press using leg drive.","Intermediate","Barbell","","https://static.strengthlevel.com/images/illustrations/push-press-1000x1000.jpg","1. Start with bar at shoulders.\n2. Dip slightly at knees.\n3. Explosively drive up and press bar overhead.\n4. Return bar to shoulders with control.","[{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Triceps""},""primary"":{""N"":""4""}}}]","Push Press","2025-03-09T04:53:36.993351","","https://www.youtube.com/watch?v=iaBVSJm78ko"
"933b5cfa-f964-4b5a-8102-7d2c29e58c65","Strength","","2025-03-09T04:53:39.793707","An isolation exercise for biceps using cables.","Beginner","Cable Machine","","https://static.strengthlevel.com/images/illustrations/cable-bicep-curl-1000x1000.jpg","1. Stand facing cable machine.\n2. Grasp low pulley attachment.\n3. Curl weight up to shoulders.\n4. Lower with control.","[{""M"":{""name"":{""S"":""Arms""},""primary"":{""N"":""9""}}}]","Cable Bicep Curl","2025-03-09T04:53:39.793721","","https://www.youtube.com/watch?v=NFzTWp2qpiE"
"542cb362-ee5a-429f-9f1b-bbcdda7ced78","Strength","","2025-03-09T04:53:36.639337","A deadlift variation with a wider stance that emphasizes leg drive.","Advanced","Barbell","","https://static.strengthlevel.com/images/illustrations/sumo-deadlift-1000x1000.jpg","""1. Stand with feet wide, toes pointing out.\n2. Grip bar inside legs with hands shoulder-width.\n3. Keep chest up, back straight.\n4. Drive through heels and extend hips and knees.\n5. Return bar to ground with control.""","[{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Lower Back""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""5""}}}]","Sumo Deadlift","2025-03-09T04:53:36.639373","","https://www.youtube.com/watch?v=XsrD5y8EIKU"
"144f314c-a973-4509-81d7-82f6c0168afb","Strength","","2025-03-09T04:53:39.095651","A compound pushing exercise for chest and triceps.","Intermediate","Parallel Bars","","https://static.strengthlevel.com/images/illustrations/dips-1000x1000.jpg","1. Support body on parallel bars.\n2. Lower body by bending elbows.\n3. Push back up to straight arms.\n4. Keep slight forward lean for chest focus.","[{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Arms""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""4""}}}]","Dips","2025-03-09T04:53:39.095664","","https://www.youtube.com/watch?v=2z8JmcrW-As"
"41299534-3ea0-40db-9bcb-d12780f9e9ba","Strength","","2025-03-09T04:53:39.326244","An isolation exercise for chest development.","Beginner","Pec Deck Machine","","https://static.strengthlevel.com/images/illustrations/machine-chest-fly-1000x1000.jpg","1. Sit with back against pad.\n2. Grasp handles with elbows bent.\n3. Bring handles together in front of chest.\n4. Return to starting position with control.","[{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""3""}}}]","Machine Chest Fly","2025-03-09T04:53:39.326267","","https://www.youtube.com/watch?v=Z57CtFmRMxA"
"3ea01c9b-e81f-4737-a070-6c0418bf177b","HIIT","","2025-03-09T04:53:33.727698","""A full-body exercise that combines a squat, push-up, and jump.""","Intermediate","None","","https://static.strengthlevel.com/images/illustrations/burpee-1000x1000.jpg","1. Start in standing position.\n2. Drop to push-up position.\n3. Perform one push-up.\n4. Jump feet forward and explosively jump up.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Abs""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Full Body""},""primary"":{""N"":""7""}}}]","Burpees","2025-03-09T04:53:33.727729","","https://www.youtube.com/watch?v=TU8QYVW0gDU"
"993165ee-80a4-42b3-9905-bb9a712c75a5","Strength","","2025-03-09T04:53:31.839120","""A compound exercise that targets the chest, shoulders, and triceps.""","Intermediate","""Barbell, Bench""","","https://static.strengthlevel.com/images/illustrations/bench-press-1000x1000.jpg","1. Lie on a flat bench with your feet flat on the floor.\n2. Grip the barbell slightly wider than shoulder-width.\n3. Lower the bar to your mid-chest.\n4. Press the bar back up to the starting position.","[{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Front Shoulders""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Triceps""},""primary"":{""N"":""4""}}}]","Barbell Bench Press","2025-03-09T04:53:31.839154","","https://www.youtube.com/watch?v=rT7DgCr-3pg"
"dffe3df9-4383-4d86-a39a-b5469c1abb28","Strength","","2025-03-09T04:53:38.615078","A partial deadlift performed from pins in a power rack.","Intermediate","""Barbell, Power Rack""","","https://static.strengthlevel.com/images/illustrations/rack-pull-1000x1000.jpg","1. Set pins at desired height in rack.\n2. Grip bar slightly wider than shoulder width.\n3. Pull bar up by extending hips and knees.\n4. Return bar to pins with control.","[{""M"":{""name"":{""S"":""Lower Back""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""5""}}}]","Rack Pull","2025-03-09T04:53:38.615112","","https://www.youtube.com/watch?v=e11lVmLsvFU"
"2e382246-b802-4a37-b585-e07a4a8c7a3c","Strength","","2025-03-09T04:53:31.972954","A variation of the bench press that emphasizes the upper chest.","Intermediate","""Dumbbells, Incline Bench""","","https://static.strengthlevel.com/images/illustrations/incline-dumbbell-bench-press-1000x1000.jpg","1. Lie on an incline bench set to 30-45 degrees.\n2. Hold dumbbells at shoulder level with palms facing forward.\n3. Press the dumbbells up until arms are extended.\n4. Lower the weights back to starting position.","[{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Front Shoulders""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Triceps""},""primary"":{""N"":""4""}}}]","Incline Dumbbell Bench Press","2025-03-09T04:53:31.972971","","https://www.youtube.com/watch?v=8iPEnn-ltC8"
"6f1861a8-41ed-4d6f-bc0c-712cbe24e2e3","Strength","","2025-03-09T04:53:36.874281","An isolation exercise targeting the trapezius muscles.","Beginner","Barbell","","https://static.strengthlevel.com/images/illustrations/barbell-shrug-1000x1000.jpg","1. Stand holding barbell at arms length.\n2. Keep arms straight and shoulders relaxed.\n3. Elevate shoulders as high as possible.\n4. Lower shoulders back down with control.","[{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""5""}}}]","Barbell Shrug","2025-03-09T04:53:36.874314","","https://www.youtube.com/watch?v=cJRVVxmytaM"
"7d9dadf4-3d2a-4961-a551-2d0bec496622","Strength","","2025-03-09T04:53:36.757687","A bench press variation that emphasizes triceps development.","Intermediate","Barbell","","https://static.strengthlevel.com/images/illustrations/close-grip-bench-press-1000x1000.jpg","1. Lie on bench with narrower than shoulder-width grip.\n2. Lower bar to lower chest.\n3. Keep elbows close to body throughout.\n4. Press bar back to starting position.","[{""M"":{""name"":{""S"":""Arms""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""4""}}}]","Close Grip Bench Press","2025-03-09T04:53:36.757721","","https://www.youtube.com/watch?v=nEF0bv2FW94"
"74e1ae43-2a62-4638-897d-8b8394e1de7e","Strength","","2025-03-09T04:53:35.602722","A compound shoulder exercise that works through multiple planes of motion.","Intermediate","Dumbbells","","https://static.strengthlevel.com/images/illustrations/arnold-press-1000x1000.jpg","""1. Start with dumbbells at shoulders, palms facing you.\n2. Press weights up while rotating palms forward.\n3. End with arms straight overhead, palms facing forward.\n4. Reverse movement pattern to return to start.""","[{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Arms""},""primary"":{""N"":""4""}}}]","Arnold Press","2025-03-09T04:53:35.602750","","https://www.youtube.com/watch?v=6Z15_WdXmVw"
"a2f4b94d-79d3-4d50-8a89-6f9956d2e575","Strength","Hyperextension of lumbar spine (increases intervertebral compression), collapsing elbows during descent (shifts stress to anterior shoulder), excessive forward knee tracking (increases patellofemoral stress), and bouncing at bottom (creates shear forces on spine).","2025-03-11T14:53:31.239154","A fundamental compound exercise targeting the quadriceps, glutes, and hamstrings through simultaneous hip and knee extension. The movement utilizes closed-chain mechanics to develop lower body strength while engaging stabilizers through eccentric-concentric loading phases.","Beginner","Barbell","Maintain neutral spine by engaging core throughout movement. Distribute weight through entire foot (tripod stance). Track knees in line with toes to protect MCL/ACL. Achieve proper depth with thighs parallel to floor. Use controlled eccentric phase (3-second descent).","https://static.strengthlevel.com/images/illustrations/squat-1000x1000.jpg","• Stand with feet shoulder-width apart, toes slightly turned out (5-15°), barbell resting across upper traps/rear delts\n• Brace core by drawing navel toward spine while maintaining neutral spinal alignment\n• Initiate movement by simultaneously hinging hips back and flexing knees, descending with controlled tempo\n• Keep chest upright and maintain weight distribution through midfoot throughout descent\n• Descend until thighs are parallel to floor with knees tracking over second/third toes\n• Exhale forcefully while driving through heels and midfoot to extend hips and knees simultaneously\n• Complete movement by fully extending hips at top position without hyperextending lower back","[{\"M\":{\"name\":{\"S\":\"Quadriceps\"},\"primary\":{\"N\":\"9\"}}},{\"M\":{\"name\":{\"S\":\"Glutes\"},\"primary\":{\"N\":\"8\"}}},{\"M\":{\"name\":{\"S\":\"Hamstrings\"},\"primary\":{\"N\":\"7\"}}},{\"M\":{\"name\":{\"S\":\"Core\"},\"primary\":{\"N\":\"6\"}}},{\"M\":{\"name\":{\"S\":\"Lower Back\"},\"primary\":{\"N\":\"5\"}}}]","Barbell Back Squat","2025-03-11T14:53:31.239154","Front Squat (shifts load anteriorly to increase quadriceps demand), High-Bar Squat (more upright torso angle reduces shear forces), Paused Squat (eliminates stretch reflex with 2-3 second pause at bottom), Box Squat (teaches posterior weight shift and eccentric control)","https://www.youtube.com/watch?v=bEv6CCg2BC8"
